#name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,proteinID,alignID
"ENST00000598271.5","chr19","+","46746056","46755537","46755450","46755537","4","46746056,46748026,46748514,46755411,","46746090,46748088,46748884,46755537,","M0R092","uc061aip.1"
"ENST00000597313.5","chr19","+","46746056","46755629","46755450","46755629","5","46746056,46748026,46748514,46754248,46755411,","46746090,46748088,46748717,46754315,46755629,","M0R274","uc061aiq.1"
"ENST00000593875.5","chr19","+","46746056","46755709","46755450","46755709","4","46746056,46748026,46748514,46755411,","46746086,46748088,46748717,46755709,","M0QZ46","uc061air.1"
"ENST00000391909.7","chr19","+","46746056","46757913","46755450","46756938","4","46746056,46748026,46748514,46755411,","46746090,46748088,46748717,46757913,","Q9H9S5","uc002pfp.3"
"ENST00000318584.10","chr19","+","46746056","46758575","46755450","46756938","4","46746056,46748026,46748514,46755411,","46746090,46748088,46748665,46758575,","Q9H9S5","uc002pfn.4"
"ENST00000600646.5","chr19","+","46746056","46776988","46746056","46746056","4","46746056,46748026,46748514,46776651,","46746090,46748088,46748665,46776988,","","uc061ais.1"
"ENST00000600681.5","chr19","+","46746057","46748802","46746057","46746057","3","46746057,46748026,46748514,","46746090,46748088,46748802,","","uc061ait.1"
"ENST00000600872.5","chr19","+","46746057","46754025","46746057","46746057","5","46746057,46747233,46748026,46748514,46753835,","46746090,46747305,46748088,46748717,46754025,","","uc061aiu.1"
"ENST00000602250.5","chr19","+","46746057","46755610","46755450","46755610","5","46746057,46747233,46748026,46748514,46755411,","46746090,46747305,46748088,46748717,46755610,","M0R2U3","uc061aiv.1"
"ENST00000595868.5","chr19","+","46746057","46755660","46755450","46755660","5","46746057,46747233,46748026,46748514,46755411,","46746090,46747294,46748088,46748665,46755660,","M0R112","uc061aiw.1"
"ENST00000600629.5","chr19","+","46746057","46755690","46755450","46755690","5","46746057,46747233,46748026,46748514,46755411,","46746090,46747305,46748088,46748665,46755690,","M0QYV4","uc061aix.1"
"ENST00000602181.5","chr19","+","46746057","46755737","46755450","46755737","4","46746057,46747233,46748026,46755411,","46746090,46747294,46748088,46755737,","M0R342","uc061aiy.1"
"ENST00000593800.5","chr19","+","46746057","46755753","46755450","46755753","4","46746057,46747578,46748026,46755411,","46746090,46747732,46748088,46755753,","M0R0G0","uc061aiz.1"
"ENST00000600227.5","chr19","+","46746057","46755768","46755450","46755768","4","46746057,46748026,46748514,46755411,","46746090,46748088,46748621,46755768,","M0QX03","uc061aja.1"
"ENST00000600005.5","chr19","+","46746057","46755792","46755450","46755792","4","46746057,46747233,46748026,46755411,","46746090,46747305,46748088,46755792,","M0QZ68","uc061ajb.1"
"ENST00000594467.5","chr19","+","46746057","46755984","46755879","46755984","3","46746057,46748026,46755534,","46746090,46748088,46755984,","M0R1M1","uc061ajc.1"
"ENST00000597339.5","chr19","+","46746057","46762006","46746057","46746057","4","46746057,46748026,46748514,46761832,","46746090,46748088,46748665,46762006,","","uc061ajd.1"
"ENST00000596460.5","chr19","+","46746058","46755655","46755450","46755655","5","46746058,46748026,46748514,46754101,46755411,","46746090,46748088,46748665,46754181,46755655,","M0QXT8","uc061aje.1"
"ENST00000597403.5","chr19","+","46746060","46748641","46746060","46746060","4","46746060,46747578,46748026,46748514,","46746090,46747681,46748088,46748641,","","uc061ajf.1"
"ENST00000600834.5","chr19","+","46746909","46755666","46755450","46755666","4","46746909,46748026,46748514,46755411,","46746992,46748088,46748665,46755666,","M0QYR2","uc061ajg.1"
"ENST00000593877.1","chr19","+","46747658","46755463","46755450","46755463","3","46747658,46748514,46755411,","46748088,46748665,46755463,","","uc061ajh.1"
"ENST00000593902.1","chr19","+","46748757","46755861","46755450","46755861","2","46748757,46755411,","46748884,46755861,","M0R005","uc061aji.1"
"ENST00000593713.2","chr19","-","46774882","46784786","46775509","46782522","8","46774882,46776974,46777210,46778674,46782382,46784096,46784516,46784699,","46775747,46777109,46777405,46778908,46782549,46784144,46784559,46784786,","M0QX44","uc061ajj.2"
"ENST00000713951.1","chr19","-","46774882","46784945","46775509","46782522","8","46774882,46776974,46777210,46778674,46782382,46784096,46784516,46784893,","46775747,46777109,46777405,46778908,46782549,46784144,46784559,46784945,","","uc331psy.1"
"ENST00000542575.6","chr19","-","46774882","46788594","46775509","46787965","8","46774882,46776974,46777210,46778674,46782382,46784096,46784516,46787399,","46775747,46777109,46777405,46778908,46782549,46784144,46784559,46788594,","Q15758","uc002pfs.4"
"ENST00000434726.6","chr19","-","46774884","46784824","46775509","46784597","7","46774884,46776974,46777210,46778674,46782382,46784096,46784594,","46775747,46777109,46777405,46778908,46782549,46784144,46784824,","Q15758","uc010xyh.3"
"ENST00000594991.5","chr19","-","46774884","46784905","46775509","46784597","7","46774884,46776974,46777210,46778674,46782382,46784096,46784516,","46775747,46777109,46777405,46778908,46782549,46784144,46784905,","M0QXM4","uc002pfq.4"
"ENST00000412532.6","chr19","-","46774923","46787342","46775509","46782522","8","46774923,46776974,46777210,46778674,46782382,46784096,46784516,46787238,","46775747,46777109,46777405,46778908,46782549,46784144,46784559,46787342,","Q15758","uc002pfr.4"
"ENST00000598022.2","chr19","-","46775256","46784803","46775509","46782522","8","46775256,46776974,46777210,46778674,46782382,46784096,46784516,46784732,","46775747,46777109,46777405,46778908,46782549,46784144,46784559,46784803,","M0R144","uc061ajk.2"
"ENST00000612522.1","chr19","+","46787814","46789039","46787814","46787814","1","46787814,","46789039,","","uc061ajl.1"
"ENST00000617006.1","chr19","+","46787814","46789043","46787814","46787814","1","46787814,","46789043,","","uc061ajm.1"
"ENST00000621170.1","chr19","+","46809582","46810182","46809582","46809582","1","46809582,","46810182,","","uc286poa.1"
"ENST00000596369.1","chr19","+","46809584","46810183","46809584","46809584","1","46809584,","46810183,","","uc286pob.1"
"ENST00000842940.1","chr19","+","46822198","46822468","46822198","46822198","1","46822198,","46822468,","","uc346fja.1"
"ENST00000597106.1","chr19","-","46826894","46828440","46826894","46826894","2","46826894,46828376,","46827114,46828440,","","uc286poc.1"
"ENST00000352203.8","chr19","-","46838135","46850777","46838446","46850766","5","46838135,46838739,46839464,46845992,46850763,","46838548,46838799,46839620,46846142,46850777,","X6R390","uc061ajo.1"
"ENST00000601498.5","chr19","-","46838157","46850316","46838446","46850184","5","46838157,46838739,46839464,46845992,46850133,","46838548,46838799,46839578,46846142,46850316,","M0QYZ2","uc061ajp.1"
"ENST00000599990.5","chr19","-","46838157","46850769","46838446","46850664","5","46838157,46838739,46839464,46845992,46850655,","46838548,46838799,46839578,46846142,46850769,","M0R0N4","uc061ajq.1"
"ENST00000593442.5","chr19","-","46838157","46850834","46838446","46850766","4","46838157,46838739,46839464,46850763,","46838548,46838799,46839578,46850834,","M0R1S0","uc061ajr.1"
"ENST00000263270.11","chr19","-","46838166","46850846","46838446","46850766","5","46838166,46838739,46839464,46845992,46850763,","46838548,46838799,46839578,46846142,46850846,","P53680","uc002pft.3"
"ENST00000600964.1","chr19","-","46838171","46838820","46838171","46838171","2","46838171,46838739,","46838548,46838820,","","uc061ajs.1"
"ENST00000597020.5","chr19","-","46838171","46846148","46838446","46846085","4","46838171,46838739,46839464,46845992,","46838548,46838799,46839578,46846148,","M0QZ21","uc061ajt.1"
"ENST00000598027.1","chr19","-","46838445","46839656","46838445","46838445","3","46838445,46838739,46839464,","46838548,46838799,46839656,","","uc061aju.1"
"ENST00000601649.1","chr19","-","46838446","46850766","46838446","46850766","4","46838446,46838739,46845992,46850763,","46838548,46838799,46846142,46850766,","P53680","uc002pfu.2"
"ENST00000597421.1","chr19","-","46845650","46850825","46845650","46845650","2","46845650,46850763,","46846142,46850825,","","uc061ajv.1"
"ENST00000819257.1","chr19","-","46859022","46861889","46859022","46859022","2","46859022,46861748,","46859550,46861889,","","uc344wki.1"
"ENST00000672722.1","chr19","+","46860996","47005077","46918675","47000688","7","46860996,46918487,46937263,46987988,46989543,46999303,47000330,","46861209,46922356,46937408,46988066,46989675,46999409,47005077,","Q9NRY4","uc288lrs.1"
"ENST00000700035.1","chr19","+","46920782","46952263","46920782","46920782","3","46920782,46937263,46946556,","46922356,46937408,46952263,","","uc316dtd.1"
"ENST00000595822.1","chr19","+","46937319","47001425","46937319","46937319","4","46937319,46987988,46999303,47000330,","46937408,46989675,46999409,47001425,","","uc061ajy.1"
"ENST00000596593.1","chr19","+","46989583","46997750","46989583","46989583","2","46989583,46997496,","46989675,46997750,","","uc061aka.1"
"ENST00000598548.1","chr19","+","46999084","46999815","46999084","46999084","2","46999084,46999303,","46999144,46999815,","","uc061akb.1"
"ENST00000599284.1","chr19","+","46999097","47000949","46999097","46999097","2","46999097,47000330,","46999409,47000949,","","uc061akc.1"
"ENST00000830040.1","chr19","-","47013338","47021491","47013338","47013338","4","47013338,47013613,47013821,47021301,","47013474,47013736,47013897,47021491,","","uc345mio.1"
"ENST00000602212.6","chr19","+","47019836","47045775","47021047","47045651","12","47019836,47021005,47021611,47032277,47032642,47035963,47039035,47039406,47040443,47040977,47042809,47045190,","47019997,47021169,47021847,47032351,47032732,47036129,47039151,47039564,47040550,47041125,47042904,47045775,","Q99742","uc002pfw.5"
"ENST00000602189.5","chr19","+","47019848","47045727","47035969","47045651","10","47019848,47032277,47032642,47035963,47039035,47039403,47040443,47040977,47042809,47045190,","47019997,47032351,47032732,47036129,47039151,47039564,47040550,47041125,47042904,47045727,","M0R2M8","uc061akd.1"
"ENST00000449844.6","chr19","+","47020885","47045759","47021047","47045651","11","47020885,47021611,47032277,47032642,47035963,47039035,47039406,47040443,47040977,47042809,47045190,","47021169,47021847,47032351,47032732,47036129,47039151,47039564,47040550,47041125,47042904,47045759,","Q99742","uc002pfy.3"
"ENST00000439365.6","chr19","+","47035328","47045758","47035969","47042872","8","47035328,47035963,47039035,47039406,47040443,47041024,47042809,47045190,","47035358,47036129,47039151,47039564,47040550,47041125,47042904,47045758,","Q99742","uc010xyj.3"
"ENST00000601169.1","chr19","+","47035331","47040758","47035331","47035331","3","47035331,47035859,47040443,","47035358,47036129,47040758,","","uc061ake.1"
"ENST00000594670.1","chr19","+","47035347","47041125","47035969","47041125","6","47035347,47035859,47039035,47039406,47040443,47041024,","47035358,47036129,47039151,47039564,47040550,47041125,","M0R1R8","uc061akf.1"
"ENST00000594257.1","chr19","+","47035349","47042877","47035969","47040998","5","47035349,47035963,47040443,47040977,47042809,","47035358,47036129,47040550,47041125,47042877,","M0QX32","uc061akg.1"
"ENST00000600352.1","chr19","+","47035888","47040733","47035888","47035888","4","47035888,47039076,47039406,47040443,","47036129,47039151,47039564,47040733,","","uc061akh.1"
"ENST00000253047.7","chr19","-","47045908","47048624","47045986","47048614","3","47045908,47046592,47048406,","47046252,47046685,47048624,","Q9NX00","uc002pfz.5"
"ENST00000253048.10","chr19","-","47064186","47113776","47066355","47112584","15","47064186,47069091,47071777,47072351,47081512,47082183,47084344,47085055,47085317,47086383,47089966,47093969,47094388,47112423,47113719,","47067869,47069343,47072121,47072713,47081622,47082295,47084455,47085195,47085414,47086538,47090189,47094080,47094608,47112589,47113776,","Q9UPT8","uc002pga.6"
"ENST00000601973.1","chr19","-","47064191","47085355","47066355","47085355","8","47064191,47071777,47072351,47081512,47082183,47084344,47085055,47085317,","47067869,47072121,47072713,47081622,47082295,47084455,47085195,47085355,","M0QY97","uc061aki.1"
"ENST00000594019.5","chr19","-","47064858","47112229","47064858","47064858","7","47064858,47085132,47085317,47089966,47093969,47094388,47112147,","47067321,47085195,47085414,47090189,47094080,47094608,47112229,","","uc002pgb.3"
"ENST00000597069.1","chr19","-","47090018","47112247","47090018","47090018","5","47090018,47093969,47094388,47110894,47112147,","47090189,47094080,47094608,47110956,47112247,","","uc061akj.1"
"ENST00000595341.1","chr19","-","47093748","47094487","47093748","47093748","2","47093748,47094388,","47094080,47094487,","","uc061akk.1"
"ENST00000832078.1","chr19","-","47100089","47100353","47100089","47100089","1","47100089,","47100353,","","uc345piv.1"
"ENST00000594144.5","chr19","+","47113273","47169853","47143587","47169853","7","47113273,47135527,47143493,47150201,47152897,47155113,47169817,","47113353,47135605,47143605,47150375,47153040,47155213,47169853,","M0R054","uc061akl.1"
"ENST00000594526.5","chr19","+","47113440","47153000","47143587","47153000","5","47113440,47125095,47143493,47150201,47152897,","47113525,47125330,47143605,47150375,47153000,","M0R286","uc061akm.1"
"ENST00000597808.5","chr19","+","47130781","47155177","47143587","47155177","5","47130781,47143493,47150201,47152897,47155113,","47130858,47143605,47150375,47153040,47155177,","M0QYM8","uc061akn.1"
"ENST00000413379.7","chr19","+","47130828","47210636","47130930","47209325","7","47130828,47143493,47150201,47152897,47155113,47169817,47209158,","47131028,47143605,47150375,47153040,47155213,47169923,47210636,","Q9UBE0","uc010ekx.4"
"ENST00000600706.5","chr19","+","47130829","47169902","47142609","47169902","7","47130829,47142510,47143493,47150201,47152897,47155113,47169817,","47130858,47142611,47143605,47150375,47153040,47155213,47169902,","M0QX65","uc061ako.1"
"ENST00000270225.12","chr19","+","47130834","47210636","47130930","47209251","9","47130834,47143493,47150201,47152897,47155113,47169817,47197232,47203670,47209158,","47131028,47143605,47150375,47153040,47155213,47169923,47197377,47203740,47210636,","Q9UBE0","uc002pgc.5"
"ENST00000598840.5","chr19","+","47130837","47210191","47130930","47209251","7","47130837,47143493,47150201,47169817,47197232,47203670,47209158,","47131028,47143605,47150375,47169923,47197377,47203740,47210191,","M0QZS6","uc061akp.1"
"ENST00000414294.6","chr19","+","47130858","47210191","47130930","47197241","10","47130858,47143493,47150201,47152897,47155113,47169817,47180145,47197232,47203670,47209158,","47131028,47143605,47150375,47153040,47155213,47169923,47180303,47197377,47203740,47210191,","B3KNJ4","uc061akq.1"
"ENST00000600753.1","chr19","+","47130860","47153038","47150303","47153038","3","47130860,47150201,47152897,","47131028,47150375,47153038,","M0QYP2","uc061akr.1"
