#"bin","chrom","chromStart","chromEnd","name","length","cpgNum","gcNum","perCpg","perGc","obsExp"
"977","chr19","51394369","51394624","CpG: 26","255","26","156","20.4","61.2","1.09"
"977","chr19","51421745","51422159","CpG: 31","414","31","293","15","70.8","0.63"
"977","chr19","51464055","51464381","CpG: 25","326","25","203","15.3","62.3","0.84"
"978","chr19","51571058","51571283","CpG: 20","225","20","120","17.8","53.3","1.25"
"978","chr19","51593999","51594747","CpG: 61","748","61","461","16.3","61.6","0.86"
"978","chr19","51598548","51598771","CpG: 20","223","20","156","17.9","70","0.73"
"978","chr19","51601165","51601745","CpG: 72","580","72","399","24.8","68.8","1.07"
"979","chr19","51689332","51689583","CpG: 35","251","35","199","27.9","79.3","1.01"
"979","chr19","51702991","51703473","CpG: 34","482","34","303","14.1","62.9","0.73"
"979","chr19","51703879","51704478","CpG: 62","599","62","417","20.7","69.6","0.87"
"979","chr19","51713406","51714136","CpG: 68","730","68","505","18.6","69.2","0.78"
"979","chr19","51719170","51719955","CpG: 82","785","82","530","20.9","67.5","0.92"
"980","chr19","51887588","51888115","CpG: 47","527","47","321","17.8","60.9","0.99"
"981","chr19","51949063","51949290","CpG: 23","227","23","141","20.3","62.1","1.09"
"981","chr19","52007975","52008329","CpG: 30","354","30","215","16.9","60.7","0.94"
"981","chr19","52028070","52028471","CpG: 42","401","42","249","20.9","62.1","1.12"
"982","chr19","52048578","52048961","CpG: 36","383","36","244","18.8","63.7","1"
"982","chr19","52095227","52095985","CpG: 57","758","57","464","15","61.2","0.86"
"982","chr19","52139360","52140155","CpG: 58","795","58","494","14.6","62.1","0.82"
"983","chr19","52171074","52171602","CpG: 38","528","38","312","14.4","59.1","0.86"
"983","chr19","52189567","52190428","CpG: 83","861","83","561","19.3","65.2","0.91"
"983","chr19","52269565","52270004","CpG: 47","439","47","281","21.4","64","1.05"
"983","chr19","52297146","52297618","CpG: 43","472","43","290","18.2","61.4","0.99"
"984","chr19","52336225","52336684","CpG: 46","459","46","285","20","62.1","1.07"
"984","chr19","52369831","52370319","CpG: 40","488","40","296","16.4","60.7","0.9"
"984","chr19","52397702","52397905","CpG: 24","203","24","136","23.6","67","1.05"
"984","chr19","52398053","52398274","CpG: 15","221","15","124","13.6","56.1","0.93"
"985","chr19","52451208","52451592","CpG: 47","384","47","274","24.5","71.4","0.96"
"985","chr19","52453403","52453992","CpG: 47","589","47","351","16","59.6","0.92"
"985","chr19","52492687","52493342","CpG: 48","655","48","409","14.7","62.4","0.77"
"985","chr19","52527643","52528106","CpG: 37","463","37","278","16","60","0.89"
"985","chr19","52535824","52536667","CpG: 59","843","59","503","14","59.7","0.8"
"986","chr19","52570055","52570786","CpG: 55","731","55","438","15","59.9","0.86"
"986","chr19","52585073","52585407","CpG: 26","334","26","217","15.6","65","0.77"
"986","chr19","52601293","52601896","CpG: 44","603","44","363","14.6","60.2","0.82"
"986","chr19","52637922","52638560","CpG: 46","638","46","390","14.4","61.1","0.79"
"986","chr19","52689886","52690692","CpG: 59","806","59","470","14.6","58.3","0.89"
"987","chr19","52725720","52725942","CpG: 20","222","20","150","18","67.6","0.79"
"987","chr19","52734339","52735246","CpG: 69","907","69","575","15.2","63.4","0.77"
"987","chr19","52786335","52786959","CpG: 46","624","46","389","14.7","62.3","0.77"
"988","chr19","52856948","52857207","CpG: 20","259","20","175","15.4","67.6","0.69"
"988","chr19","52857571","52857814","CpG: 29","243","29","171","23.9","70.4","0.97"
"988","chr19","52897207","52897952","CpG: 56","745","56","471","15","63.2","0.78"
"988","chr19","52922825","52923136","CpG: 23","311","23","206","14.8","66.2","0.73"
"988","chr19","52923368","52923613","CpG: 25","245","25","170","20.4","69.4","0.87"
"988","chr19","52942091","52942680","CpG: 46","589","46","359","15.6","61","0.87"
"989","chr19","52962477","52963070","CpG: 44","593","44","352","14.8","59.4","0.85"
"989","chr19","52993479","52993775","CpG: 24","296","24","157","16.2","53","1.16"
"989","chr19","53037482","53037980","CpG: 41","498","41","286","16.5","57.4","1.03"
"989","chr19","53057962","53058559","CpG: 57","597","57","398","19.1","66.7","0.92"
"990","chr19","53102806","53103845","CpG: 88","1039","88","699","16.9","67.3","0.81"
"990","chr19","53132372","53132977","CpG: 45","605","45","392","14.9","64.8","0.74"
"990","chr19","53158177","53158595","CpG: 37","418","37","292","17.7","69.9","0.78"
"990","chr19","53158936","53159247","CpG: 33","311","33","205","21.2","65.9","0.98"
"990","chr19","53192776","53193397","CpG: 45","621","45","383","14.5","61.7","0.79"
"990","chr19","53196857","53197182","CpG: 30","325","30","234","18.5","72","0.8"
"991","chr19","53254566","53255313","CpG: 68","747","68","461","18.2","61.7","0.99"
"991","chr19","53291158","53291479","CpG: 30","321","30","217","18.7","67.6","0.83"
"991","chr19","53308367","53308758","CpG: 31","391","31","251","15.9","64.2","0.77"
"991","chr19","53329118","53329325","CpG: 17","207","17","141","16.4","68.1","0.71"
"991","chr19","53333542","53334242","CpG: 56","700","56","430","16","61.4","0.88"
"992","chr19","53365557","53366232","CpG: 52","675","52","427","15.4","63.3","0.82"
"992","chr19","53395015","53395666","CpG: 51","651","51","407","15.7","62.5","0.82"
"992","chr19","53431836","53432038","CpG: 20","202","20","112","19.8","55.4","1.29"
"992","chr19","53432301","53432570","CpG: 20","269","20","181","14.9","67.3","0.68"
"992","chr19","53467548","53468178","CpG: 50","630","50","394","15.9","62.5","0.83"
"993","chr19","53520614","53521306","CpG: 45","692","45","409","13","59.1","0.75"
"993","chr19","53521391","53521669","CpG: 20","278","20","172","14.4","61.9","0.77"
"993","chr19","53537558","53538603","CpG: 100","1045","100","709","19.1","67.8","0.85"
"993","chr19","53554160","53555000","CpG: 83","840","83","568","19.8","67.6","0.9"
"994","chr19","53647822","53648987","CpG: 86","1165","86","762","14.8","65.4","0.69"
"995","chr19","53768486","53768705","CpG: 23","219","23","157","21","71.7","0.82"
"995","chr19","53866133","53866555","CpG: 42","422","42","304","19.9","72","0.79"
"995","chr19","53868600","53869736","CpG: 92","1136","92","753","16.2","66.3","0.74"
"996","chr19","53873918","53874187","CpG: 27","269","27","177","20.1","65.8","0.94"
"996","chr19","53879410","53879697","CpG: 35","287","35","212","24.4","73.9","0.91"
"996","chr19","53882061","53882350","CpG: 31","289","31","215","21.5","74.4","0.78"
"996","chr19","53898450","53899218","CpG: 55","768","55","507","14.3","66","0.72"
"996","chr19","53906712","53906946","CpG: 24","234","24","158","20.5","67.5","0.96"
"996","chr19","53908122","53908714","CpG: 48","592","48","413","16.2","69.8","0.67"
"996","chr19","53909456","53909833","CpG: 40","377","40","277","21.2","73.5","0.84"
"996","chr19","53941977","53942491","CpG: 45","514","45","332","17.5","64.6","0.87"
"996","chr19","53962924","53963471","CpG: 61","547","61","411","22.3","75.1","0.82"
"996","chr19","53978158","53978701","CpG: 47","543","47","341","17.3","62.8","0.88"
"996","chr19","53979767","53980318","CpG: 46","551","46","339","16.7","61.5","0.88"
"996","chr19","53982049","53982954","CpG: 94","905","94","493","20.8","54.5","1.41"
"996","chr19","53991354","53991876","CpG: 43","522","43","315","16.5","60.3","0.91"
"996","chr19","53992802","53993358","CpG: 50","556","50","372","18","66.9","0.8"
"997","chr19","54011840","54012088","CpG: 19","248","19","175","15.3","70.6","0.62"
"997","chr19","54095895","54096198","CpG: 42","303","42","225","27.7","74.3","1.01"
"997","chr19","54102677","54103282","CpG: 54","605","54","405","17.9","66.9","0.8"
"997","chr19","54115272","54115787","CpG: 45","515","45","302","17.5","58.6","1.03"
"998","chr19","54137355","54138609","CpG: 139","1254","139","887","22.2","70.7","0.89"
"998","chr19","54159365","54160172","CpG: 72","807","72","497","17.8","61.6","0.95"
"998","chr19","54162185","54162644","CpG: 35","459","35","288","15.3","62.7","0.8"
"998","chr19","54180759","54181159","CpG: 37","400","37","271","18.5","67.8","0.85"
"998","chr19","54189178","54191646","CpG: 247","2468","247","1639","20","66.4","0.93"
"998","chr19","54200716","54201336","CpG: 53","620","53","369","17.1","59.5","0.98"
"998","chr19","54207238","54207507","CpG: 21","269","21","175","15.6","65.1","0.74"
"1000","chr19","54415229","54415654","CpG: 54","425","54","339","25.4","79.8","0.85"
"1000","chr19","54416728","54417051","CpG: 35","323","35","242","21.7","74.9","0.79"
"1000","chr19","54449013","54449804","CpG: 93","791","93","553","23.5","69.9","0.97"
"1000","chr19","54456052","54456769","CpG: 52","717","52","485","14.5","67.6","0.64"
"1000","chr19","54461245","54461558","CpG: 26","313","26","226","16.6","72.2","0.66"
"1000","chr19","54462992","54465635","CpG: 236","2643","236","1681","17.9","63.6","0.88"
"1000","chr19","54471167","54471676","CpG: 51","509","51","369","20","72.5","0.78"
"1001","chr19","54527024","54527284","CpG: 25","260","25","160","19.2","61.5","1.1"
"1004","chr19","54939454","54939760","CpG: 28","306","28","213","18.3","69.6","0.76"
"1004","chr19","54982538","54982751","CpG: 15","213","15","137","14.1","64.3","0.7"
"1004","chr19","54982861","54983167","CpG: 30","306","30","214","19.6","69.9","0.8"
"1004","chr19","55032849","55033554","CpG: 85","705","85","389","24.1","55.2","1.76"
"1005","chr19","55062770","55063366","CpG: 69","596","69","432","23.2","72.5","0.9"
"1005","chr19","55080065","55080276","CpG: 23","211","23","141","21.8","66.8","0.98"
"1005","chr19","55080537","55082612","CpG: 160","2075","160","1305","15.4","62.9","0.78"
"1005","chr19","55083416","55083718","CpG: 27","302","27","212","17.9","70.2","0.73"
"1005","chr19","55086609","55087519","CpG: 83","910","83","623","18.2","68.5","0.78"
"1005","chr19","55096687","55097680","CpG: 90","993","90","644","18.1","64.9","1.32"
"1005","chr19","55117120","55117737","CpG: 99","617","99","498","32.1","80.7","0.99"
"1005","chr19","55146264","55147030","CpG: 58","766","58","531","15.1","69.3","0.64"
"1005","chr19","55156164","55157097","CpG: 60","933","60","601","12.9","64.4","0.65"
"1005","chr19","55160655","55161844","CpG: 96","1189","96","694","16.1","58.4","0.95"
"1005","chr19","55162092","55162295","CpG: 23","203","23","149","22.7","73.4","0.84"
"1005","chr19","55166152","55166399","CpG: 22","247","22","169","17.8","68.4","0.76"
"1005","chr19","55173508","55173949","CpG: 41","441","41","291","18.6","66","0.86"
"1005","chr19","55178814","55180255","CpG: 109","1441","109","976","15.1","67.7","0.67"
"1006","chr19","55216977","55217261","CpG: 20","284","20","185","14.1","65.1","0.66"
"1006","chr19","55257901","55259507","CpG: 161","1606","161","1074","20","66.9","0.9"
"1006","chr19","55279480","55279737","CpG: 20","257","20","173","15.6","67.3","0.71"
"1006","chr19","55279906","55280450","CpG: 39","544","39","311","14.3","57.2","0.98"
"1006","chr19","55284102","55284452","CpG: 36","350","36","290","20.6","82.9","0.6"
"1006","chr19","55286949","55287283","CpG: 23","334","23","215","13.8","64.4","0.67"
"1006","chr19","55302699","55302910","CpG: 17","211","17","143","16.1","67.8","0.7"
"1006","chr19","55304572","55304909","CpG: 31","337","31","255","18.4","75.7","0.66"
"1007","chr19","55312947","55313232","CpG: 27","285","27","193","18.9","67.7","0.83"
"1007","chr19","55339127","55339893","CpG: 64","766","64","471","16.7","61.5","0.91"
"1007","chr19","55346232","55346687","CpG: 31","455","31","300","13.6","65.9","0.63"
"1007","chr19","55347109","55347460","CpG: 25","351","25","215","14.2","61.3","0.76"
"1007","chr19","55352762","55353011","CpG: 18","249","18","158","14.5","63.5","0.83"
"1007","chr19","55353648","55354962","CpG: 111","1314","111","872","16.9","66.4","0.78"
"1007","chr19","55359024","55359233","CpG: 16","209","16","132","15.3","63.2","0.78"
"1007","chr19","55362268","55362625","CpG: 25","357","25","250","14","70","0.62"
"1007","chr19","55369209","55370223","CpG: 78","1014","78","619","15.4","61","0.84"
"1007","chr19","55377637","55378108","CpG: 38","471","38","324","16.1","68.8","0.68"
"1007","chr19","55383943","55386796","CpG: 217","2853","217","1715","15.2","60.1","0.84"
"1007","chr19","55401442","55401730","CpG: 27","288","27","201","18.8","69.8","0.78"
"1007","chr19","55407331","55408448","CpG: 125","1117","125","782","22.4","70","0.91"
"1007","chr19","55433083","55433801","CpG: 80","718","80","550","22.3","76.6","0.77"
"1007","chr19","55440433","55440736","CpG: 28","303","28","217","18.5","71.6","0.75"
"1007","chr19","55442004","55443301","CpG: 140","1297","140","948","21.6","73.1","0.82"
"1008","chr19","55451266","55452880","CpG: 135","1614","135","1052","16.7","65.2","0.79"
"1008","chr19","55461330","55462075","CpG: 60","745","60","466","16.1","62.6","0.82"
"1008","chr19","55476177","55476804","CpG: 64","627","64","423","20.4","67.5","0.9"
"1008","chr19","55481210","55485549","CpG: 325","4339","325","2816","15","64.9","0.71"
"1008","chr19","55486409","55486776","CpG: 35","367","35","274","19.1","74.7","0.68"
"1008","chr19","55489355","55489659","CpG: 29","304","29","229","19.1","75.3","0.69"
"1008","chr19","55490773","55491088","CpG: 28","315","28","227","17.8","72.1","0.71"
"1008","chr19","55493605","55494004","CpG: 42","399","42","293","21.1","73.4","0.82"
"1008","chr19","55503444","55503966","CpG: 51","522","51","353","19.5","67.6","0.91"
"1008","chr19","55516979","55517457","CpG: 47","478","47","339","19.7","70.9","0.8"
"1008","chr19","55529821","55530313","CpG: 57","492","57","368","23.2","74.8","0.85"
"1008","chr19","55531087","55531318","CpG: 21","231","21","154","18.2","66.7","0.84"
"1008","chr19","55536036","55536301","CpG: 20","265","20","175","15.1","66","0.72"
"1008","chr19","55549903","55550150","CpG: 21","247","21","172","17","69.6","0.7"
"1009","chr19","55577908","55579493","CpG: 157","1585","157","1110","19.8","70","0.81"
"1009","chr19","55587020","55587566","CpG: 39","546","39","339","14.3","62.1","0.74"
"1009","chr19","55592362","55593605","CpG: 142","1243","142","926","22.8","74.5","0.82"
"1009","chr19","55599335","55600697","CpG: 106","1362","106","789","15.6","57.9","0.93"
"1009","chr19","55602461","55602866","CpG: 39","405","39","285","19.3","70.4","0.79"
"1009","chr19","55605348","55605816","CpG: 52","468","52","287","22.2","61.3","1.18"
"1009","chr19","55613539","55616801","CpG: 295","3262","295","2111","18.1","64.7","0.87"
"1009","chr19","55621673","55622500","CpG: 69","827","69","517","16.7","62.5","0.86"
"1009","chr19","55624407","55624641","CpG: 20","234","20","164","17.1","70.1","0.72"
"1009","chr19","55640166","55644105","CpG: 267","3939","267","2336","13.6","59.3","0.78"
"1009","chr19","55644946","55645177","CpG: 20","231","20","157","17.3","68","0.75"
"1009","chr19","55647891","55648571","CpG: 82","680","82","503","24.1","74","0.88"
"1009","chr19","55652296","55655891","CpG: 290","3595","290","1984","16.1","55.2","1.06"
"1009","chr19","55665269","55665552","CpG: 18","283","18","167","12.7","59","0.73"
"1009","chr19","55674742","55675518","CpG: 91","776","91","540","23.5","69.6","0.97"
"1009","chr19","55685300","55685753","CpG: 49","453","49","312","21.6","68.9","0.91"
"1009","chr19","55703863","55704210","CpG: 34","347","34","232","19.6","66.9","0.91"
"1011","chr19","55849816","55851740","CpG: 197","1924","197","1101","20.5","57.2","1.38"
"1011","chr19","55858049","55858303","CpG: 19","254","19","146","15","57.5","0.91"
"1012","chr19","56086672","56088927","CpG: 178","2255","178","1427","15.8","63.3","0.79"
"1012","chr19","56097422","56097734","CpG: 25","312","25","183","16","58.7","0.93"
"126","chr19","56098434","56098878","CpG: 40","444","40","293","18","66","0.87"
"1013","chr19","56100930","56101374","CpG: 33","444","33","287","14.9","64.6","0.72"
"1013","chr19","56103719","56104586","CpG: 130","867","130","643","30","74.2","1.15"
"1013","chr19","56120402","56121707","CpG: 158","1305","158","997","24.2","76.4","0.86"
"1013","chr19","56140822","56141315","CpG: 41","493","41","310","16.6","62.9","0.85"
"1013","chr19","56146839","56147184","CpG: 37","345","37","259","21.4","75.1","0.77"
"1013","chr19","56159707","56160250","CpG: 64","543","64","407","23.6","75","0.85"
"1013","chr19","56197686","56197904","CpG: 21","218","21","136","19.3","62.4","1.01"
"1013","chr19","56217219","56218006","CpG: 84","787","84","551","21.3","70","0.87"
"1013","chr19","56228155","56228423","CpG: 22","268","22","153","16.4","57.1","1.05"
